Scenario - Own_name
Logfile written - 10/25/2021 11:44:11

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
3	105	Sound	deviant_flat	1229457	0	3			0		other	0
3	105	Sound	0	1241457	12000	3			12000		other	0
3	106	Sound	deviant_smile	1247728	0	3			0		other	0
3	106	Sound	0	1259728	12000	3			12000		other	0
3	107	Sound	std	1266567	0	3			0		other	0
3	108	Sound	std	1273757	0	3			0		other	0
3	109	Sound	std	1279768	0	3			0		other	0
3	110	Sound	std	1285958	0	3			0		other	0
3	111	Sound	deviant_rough	1293227	0	2			0		other	0
3	111	Sound	0	1305227	12000	3			12000		other	0
3	112	Sound	std	1312758	0	3			0		other	0
3	113	Sound	std	1320248	0	3			0		other	0
3	114	Sound	deviant_flat	1327608	0	3			0		other	0
3	114	Sound	0	1339608	12000	3			12000		other	0
3	115	Sound	deviant_flat	1345757	0	3			0		other	0
3	115	Sound	0	1357757	12000	3			12000		other	0
3	116	Sound	deviant_flat	1364637	0	3			0		other	0
3	116	Sound	0	1376637	12000	3			12000		other	0
3	117	Sound	std	1383307	0	3			0		other	0
3	118	Sound	std	1389347	0	3			0		other	0
3	119	Sound	std	1396957	0	3			0		other	0
3	120	Sound	std	1403607	0	3			0		other	0
3	121	Sound	std	1409327	0	3			0		other	0
3	122	Sound	std	1416917	0	3			0		other	0
3	123	Sound	std	1422978	0	3			0		other	0
3	124	Sound	deviant_flat	1428848	0	2			0		other	0
3	124	Sound	0	1440848	12000	3			12000		other	0
3	125	Sound	deviant_flat	1446807	0	3			0		other	0
3	125	Sound	0	1458807	12000	3			12000		other	0
3	126	Sound	std	1465376	0	3			0		other	0
3	127	Sound	std	1471836	0	3			0		other	0
3	128	Sound	std	1478487	0	3			0		other	0
3	129	Sound	deviant_rough	1485787	0	3			0		other	0
3	129	Sound	0	1497787	12000	3			12000		other	0
3	130	Sound	std	1505047	0	3			0		other	0
3	131	Sound	deviant_smile	1510857	0	3			0		other	0
3	131	Sound	0	1522857	12000	3			12000		other	0
3	132	Sound	std	1529586	0	3			0		other	0
3	133	Sound	std	1536777	0	3			0		other	0
3	134	Sound	std	1544367	0	3			0		other	0
3	135	Sound	std	1551597	0	3			0		other	0
3	136	Sound	std	1557736	0	3			0		other	0
