Scenario - Own_name
Logfile written - 09/28/2021 18:04:43

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
2	115	Sound	deviant_smile	1254433	0	3			0		other	0
2	115	Sound	0	1266433	12000	3			12000		other	0
2	116	Sound	std	1273904	0	3			0		other	0
2	117	Sound	std	1279893	0	3			0		other	0
2	118	Sound	std	1285893	0	3			0		other	0
2	119	Sound	std	1292653	0	2			0		other	0
2	120	Sound	std	1299482	0	4			0		other	0
2	121	Sound	std	1307114	0	3			0		other	0
2	122	Sound	std	1313423	0	3			0		other	0
2	123	Sound	deviant_smile	1320503	0	2			0		other	0
2	123	Sound	0	1332503	12000	3			12000		other	0
2	124	Sound	deviant_rough	1338492	0	2			0		other	0
2	124	Sound	0	1350492	12000	3			12000		other	0
2	125	Sound	std	1357683	0	2			0		other	0
2	126	Sound	std	1363583	0	2			0		other	0
2	127	Sound	std	1369373	0	3			0		other	0
2	128	Sound	std	1375663	0	3			0		other	0
2	129	Sound	std	1382073	0	3			0		other	0
2	130	Sound	std	1388393	0	2			0		other	0
2	131	Sound	std	1394663	0	3			0		other	0
2	132	Sound	std	1401812	0	2			0		other	0
2	133	Sound	std	1408372	0	2			0		other	0
2	134	Sound	std	1415883	0	3			0		other	0
2	135	Sound	std	1421733	0	3			0		other	0
2	136	Sound	std	1427732	0	2			0		other	0
2	137	Sound	deviant_smile	1434133	0	3			0		other	0
2	137	Sound	0	1446133	12000	2			12000		other	0
2	138	Sound	std	1452542	0	2			0		other	0
2	139	Sound	std	1459423	0	2			0		other	0
2	140	Sound	std	1465272	0	3			0		other	0
2	141	Sound	deviant_flat	1471842	0	3			0		other	0
2	141	Sound	0	1483842	12000	3			12000		other	0
2	142	Sound	std	1491432	0	2			0		other	0
2	143	Sound	std	1498623	0	2			0		other	0
2	144	Sound	deviant_flat	1504802	0	3			0		other	0
2	144	Sound	0	1516802	12000	3			12000		other	0
2	145	Sound	deviant_rough	1524024	0	3			0		other	0
2	145	Sound	0	1536024	12000	3			12000		other	0
2	146	Sound	std	1542133	0	3			0		other	0
2	147	Sound	deviant_flat	1548443	0	3			0		other	0
2	147	Sound	0	1560443	12000	3			12000		other	0
2	148	Sound	std	1567583	0	3			0		other	0
2	149	Sound	std	1574713	0	2			0		other	0
2	150	Sound	deviant_smile	1581253	0	3			0		other	0
2	150	Sound	0	1593253	12000	3			12000		other	0
2	151	Sound	deviant_rough	1600003	0	3			0		other	0
2	151	Sound	0	1612003	12000	3			12000		other	0
2	152	Sound	deviant_smile	1618893	0	3			0		other	0
2	152	Sound	0	1630893	12000	3			12000		other	0
2	153	Sound	deviant_smile	1637423	0	3			0		other	0
2	153	Sound	0	1649423	12000	3			12000		other	0
2	154	Sound	std	1656712	0	4			0		other	0
2	155	Sound	deviant_flat	1662922	0	3			0		other	0
2	155	Sound	0	1674922	12000	3			12000		other	0
2	156	Sound	std	1681632	0	3			0		other	0
2	157	Sound	deviant_smile	1688502	0	3			0		other	0
2	157	Sound	0	1700502	12000	3			12000		other	0
2	158	Sound	std	1707622	0	3			0		other	0
2	159	Sound	std	1714253	0	3			0		other	0
2	160	Sound	std	1721953	0	2			0		other	0
2	161	Sound	deviant_flat	1728972	0	3			0		other	0
2	161	Sound	0	1740972	12000	3			12000		other	0
2	162	Sound	std	1747192	0	4			0		other	0
2	163	Sound	deviant_rough	1754862	0	3			0		other	0
2	163	Sound	0	1766862	12000	3			12000		other	0
2	164	Sound	std	1773962	0	3			0		other	0
2	165	Sound	deviant_rough	1780924	0	2			0		other	0
2	165	Sound	0	1792924	12000	3			12000		other	0
2	166	Sound	std	1800562	0	2			0		other	0
2	167	Sound	deviant_flat	1806441	0	2			0		other	0
2	167	Sound	0	1818441	12000	3			12000		other	0
2	168	Sound	std	1825083	0	3			0		other	0
2	169	Sound	std	1831563	0	3			0		other	0
2	170	Sound	std	1837893	0	3			0		other	0
2	171	Sound	deviant_smile	1845023	0	3			0		other	0
2	171	Sound	0	1857023	12000	2			12000		other	0
2	172	Sound	std	1864672	0	3			0		other	0
2	173	Sound	std	1872313	0	3			0		other	0
2	174	Sound	deviant_smile	1879122	0	3			0		other	0
2	174	Sound	0	1891122	12000	2			12000		other	0
2	175	Sound	std	1897132	0	3			0		other	0
2	176	Sound	deviant_rough	1904372	0	3			0		other	0
2	176	Sound	0	1916372	12000	3			12000		other	0
2	177	Sound	std	1923862	0	3			0		other	0
2	178	Sound	deviant_rough	1930923	0	3			0		other	0
2	178	Sound	0	1942923	12000	3			12000		other	0
2	179	Sound	deviant_smile	1949123	0	2			0		other	0
2	179	Sound	0	1961123	12000	3			12000		other	0
2	180	Sound	std	1967371	0	2			0		other	0
2	181	Sound	std	1974963	0	3			0		other	0
2	182	Sound	std	1980792	0	2			0		other	0
2	183	Sound	deviant_flat	1986682	0	3			0		other	0
2	183	Sound	0	1998682	12000	2			12000		other	0
2	184	Sound	deviant_rough	2006142	0	3			0		other	0
2	184	Sound	0	2018142	12000	2			12000		other	0
2	185	Sound	std	2025613	0	3			0		other	0
2	186	Sound	std	2032302	0	3			0		other	0
2	187	Sound	std	2038882	0	3			0		other	0
2	188	Sound	std	2046243	0	3			0		other	0
2	189	Sound	std	2053883	0	3			0		other	0
2	190	Sound	std	2060352	0	3			0		other	0
2	191	Sound	std	2067752	0	3			0		other	0
2	192	Sound	std	2074192	0	2			0		other	0
2	193	Sound	std	2081733	0	3			0		other	0
2	194	Sound	deviant_rough	2088213	0	3			0		other	0
2	194	Sound	0	2100213	12000	3			12000		other	0
2	195	Sound	deviant_rough	2106433	0	3			0		other	0
2	195	Sound	0	2118433	12000	3			12000		other	0
2	196	Sound	std	2124811	0	2			0		other	0
2	197	Sound	deviant_smile	2131313	0	2			0		other	0
2	197	Sound	0	2143313	12000	3			12000		other	0
2	198	Sound	std	2150632	0	3			0		other	0
2	199	Sound	std	2157672	0	3			0		other	0
2	200	Sound	std	2165052	0	2			0		other	0
2	201	Sound	std	2171683	0	3			0		other	0
2	202	Sound	deviant_rough	2177793	0	2			0		other	0
2	202	Sound	0	2189793	12000	2			12000		other	0
2	203	Sound	std	2197362	0	3			0		other	0
2	204	Sound	std	2205012	0	3			0		other	0
2	205	Sound	std	2212052	0	3			0		other	0
2	206	Sound	deviant_rough	2219678	0	41			0		other	0
2	206	Sound	0	2231678	12000	3			12000		other	0
2	207	Sound	std	2238522	0	3			0		other	0
2	208	Sound	std	2244912	0	3			0		other	0
2	209	Sound	deviant_smile	2252082	0	3			0		other	0
2	209	Sound	0	2264082	12000	3			12000		other	0
2	210	Sound	std	2271062	0	3			0		other	0
2	211	Sound	deviant_rough	2277572	0	3			0		other	0
2	211	Sound	0	2289572	12000	3			12000		other	0
2	212	Sound	std	2296642	0	3			0		other	0
2	213	Sound	std	2303742	0	3			0		other	0
2	214	Sound	std	2309792	0	2			0		other	0
2	215	Sound	deviant_rough	2315812	0	3			0		other	0
2	215	Sound	0	2327812	12000	3			12000		other	0
2	216	Sound	std	2334892	0	3			0		other	0
2	217	Sound	std	2341942	0	3			0		other	0
2	218	Sound	std	2347801	0	2			0		other	0
2	219	Sound	std	2355031	0	3			0		other	0
2	220	Sound	std	2362622	0	3			0		other	0
2	221	Sound	std	2369552	0	3			0		other	0
2	222	Sound	std	2377252	0	3			0		other	0
2	223	Sound	std	2384872	0	3			0		other	0
2	224	Sound	deviant_rough	2392541	0	3			0		other	0
2	224	Sound	0	2404541	12000	2			12000		other	0
2	225	Sound	std	2410431	0	3			0		other	0
2	226	Sound	std	2417851	0	2			0		other	0
2	227	Sound	std	2424402	0	3			0		other	0
2	228	Sound	std	2431412	0	3			0		other	0
2	229	Sound	std	2437761	0	4			0		other	0
2	230	Sound	std	2444182	0	4			0		other	0
2	231	Sound	deviant_smile	2451161	0	2			0		other	0
2	231	Sound	0	2463165	12004	7			12000		other	0
2	232	Sound	std	2469062	0	3			0		other	0
2	233	Sound	std	2475312	0	4			0		other	0
2	234	Sound	std	2481812	0	2			0		other	0
2	235	Sound	std	2488061	0	3			0		other	0
2	236	Sound	std	2494261	0	4			0		other	0
2	237	Sound	std	2500773	0	3			0		other	0
2	238	Sound	std	2508171	0	3			0		other	0
2	239	Sound	std	2515091	0	3			0		other	0
2	240	Sound	std	2521731	0	3			0		other	0
2	241	Sound	std	2528791	0	3			0		other	0
2	242	Sound	std	2534831	0	3			0		other	0
2	243	Sound	std	2541261	0	3			0		other	0
2	244	Sound	std	2547292	0	3			0		other	0
2	245	Sound	std	2554522	0	3			0		other	0
2	246	Sound	std	2561802	0	3			0		other	0
2	247	Sound	deviant_smile	2567961	0	3			0		other	0
2	247	Sound	0	2579961	12000	3			12000		other	0
2	248	Sound	std	2586883	0	3			0		other	0
2	249	Sound	std	2593563	0	3			0		other	0
2	250	Sound	std	2599462	0	3			0		other	0
2	251	Sound	std	2607002	0	3			0		other	0
2	252	Sound	std	2613321	0	3			0		other	0
2	253	Sound	std	2620422	0	3			0		other	0
2	254	Sound	std	2626372	0	3			0		other	0
2	255	Sound	std	2632732	0	3			0		other	0
2	256	Sound	std	2640242	0	3			0		other	0
2	257	Sound	std	2646911	0	3			0		other	0
2	258	Sound	std	2654132	0	3			0		other	0
2	259	Sound	std	2660531	0	2			0		other	0
2	260	Sound	std	2667391	0	2			0		other	0
2	261	Sound	std	2673552	0	3			0		other	0
2	262	Sound	std	2679831	0	3			0		other	0
2	263	Sound	std	2687351	0	3			0		other	0
2	264	Sound	std	2693742	0	3			0		other	0
2	265	Sound	deviant_rough	2699781	0	8			0		other	0
2	265	Sound	0	2711781	12000	2			12000		other	0
2	266	Sound	deviant_flat	2719321	0	3			0		other	0
2	266	Sound	0	2731321	12000	3			12000		other	0
2	267	Sound	std	2738922	0	2			0		other	0
2	268	Sound	deviant_flat	2746422	0	2			0		other	0
2	268	Sound	0	2758422	12000	3			12000		other	0
2	269	Sound	deviant_smile	2765881	0	3			0		other	0
2	269	Sound	0	2777881	12000	2			12000		other	0
2	270	Sound	std	2785061	0	2			0		other	0
2	271	Sound	std	2792360	0	2			0		other	0
2	272	Sound	std	2799941	0	3			0		other	0
2	273	Sound	std	2807531	0	3			0		other	0
2	274	Sound	std	2814671	0	3			0		other	0
2	275	Sound	std	2820821	0	3			0		other	0
2	276	Sound	std	2827571	0	3			0		other	0
2	277	Sound	deviant_rough	2834691	0	3			0		other	0
2	277	Sound	0	2846691	12000	3			12000		other	0
2	278	Sound	std	2854101	0	2			0		other	0
2	279	Sound	deviant_smile	2861601	0	3			0		other	0
2	279	Sound	0	2873601	12000	3			12000		other	0
2	280	Sound	std	2879321	0	3			0		other	0
2	281	Sound	std	2885801	0	3			0		other	0
2	282	Sound	std	2893471	0	3			0		other	0
2	283	Sound	std	2899551	0	3			0		other	0
2	284	Sound	deviant_smile	2906371	0	3			0		other	0
2	284	Sound	0	2918371	12000	3			12000		other	0
2	285	Sound	deviant_rough	2924371	0	3			0		other	0
2	285	Sound	0	2936371	12000	3			12000		other	0
2	286	Sound	std	2943671	0	4			0		other	0
2	287	Sound	std	2949941	0	2			0		other	0
2	288	Sound	std	2955940	0	2			0		other	0
2	289	Sound	std	2963001	0	3			0		other	0
2	290	Sound	std	2970452	0	3			0		other	0
2	291	Sound	std	2977321	0	3			0		other	0
2	292	Sound	deviant_flat	2984051	0	3			0		other	0
2	292	Sound	0	2996051	12000	3			12000		other	0
2	293	Sound	std	3003650	0	2			0		other	0
2	294	Sound	deviant_rough	3011340	0	2			0		other	0
2	294	Sound	0	3023340	12000	3			12000		other	0
2	295	Sound	std	3029852	0	3			0		other	0
2	296	Sound	std	3036981	0	3			0		other	0
2	297	Sound	std	3044321	0	3			0		other	0
2	298	Sound	deviant_flat	3052030	0	3			0		other	0
2	298	Sound	0	3064030	12000	3			12000		other	0
2	299	Sound	deviant_smile	3070241	0	4			0		other	0
2	299	Sound	0	3082241	12000	3			12000		other	0
2	300	Sound	std	3088411	0	2			0		other	0
2	301	Sound	deviant_rough	3095651	0	3			0		other	0
2	301	Sound	0	3107651	12000	3			12000		other	0
2	302	Sound	std	3113881	0	3			0		other	0
2	303	Sound	std	3119981	0	3			0		other	0
2	304	Sound	deviant_rough	3126671	0	3			0		other	0
2	304	Sound	0	3138671	12000	2			12000		other	0
2	305	Sound	deviant_flat	3145000	0	4			0		other	0
2	305	Sound	0	3157000	12000	3			12000		other	0
2	306	Sound	std	3162740	0	2			0		other	0
2	307	Sound	std	3168910	0	3			0		other	0
2	308	Sound	deviant_rough	3174891	0	3			0		other	0
2	308	Sound	0	3186891	12000	3			12000		other	0
2	309	Sound	std	3192950	0	3			0		other	0
2	310	Sound	std	3200411	0	3			0		other	0
2	311	Sound	deviant_rough	3208210	0	3			0		other	0
2	311	Sound	0	3220210	12000	3			12000		other	0
2	312	Sound	deviant_smile	3227380	0	3			0		other	0
2	312	Sound	0	3239380	12000	3			12000		other	0
2	313	Sound	deviant_rough	3246881	0	3			0		other	0
2	313	Sound	0	3258881	12000	3			12000		other	0
2	314	Sound	std	3265870	0	3			0		other	0
2	315	Sound	deviant_flat	3273451	0	3			0		other	0
2	315	Sound	0	3285451	12000	2			12000		other	0
2	316	Sound	std	3292720	0	3			0		other	0
2	317	Sound	deviant_rough	3298770	0	3			0		other	0
2	317	Sound	0	3310770	12000	3			12000		other	0
2	318	Sound	std	3316761	0	3			0		other	0
2	319	Sound	std	3323700	0	3			0		other	0
2	320	Sound	std	3330750	0	2			0		other	0
2	321	Sound	std	3337871	0	3			0		other	0
2	322	Sound	std	3345451	0	3			0		other	0
2	323	Sound	std	3352810	0	4			0		other	0
2	324	Sound	std	3359680	0	3			0		other	0
2	325	Sound	std	3366361	0	3			0		other	0
2	326	Sound	std	3374071	0	3			0		other	0
2	327	Sound	std	3381180	0	3			0		other	0
2	328	Sound	std	3388890	0	3			0		other	0
2	329	Sound	deviant_smile	3395440	0	3			0		other	0
2	329	Sound	0	3407440	12000	3			12000		other	0
2	330	Sound	deviant_smile	3414361	0	3			0		other	0
2	330	Sound	0	3426361	12000	3			12000		other	0
2	331	Sound	std	3432150	0	3			0		other	0
2	332	Sound	std	3439200	0	2			0		other	0
2	333	Sound	std	3446250	0	3			0		other	0
2	334	Sound	std	3453690	0	3			0		other	0
2	335	Sound	std	3459600	0	3			0		other	0
2	336	Sound	std	3466420	0	3			0		other	0
2	337	Sound	std	3472601	0	3			0		other	0
2	338	Sound	std	3479451	0	3			0		other	0
2	339	Sound	std	3487171	0	2			0		other	0
2	340	Sound	std	3494180	0	3			0		other	0
2	341	Sound	deviant_flat	3501870	0	2			0		other	0
2	341	Sound	0	3513870	12000	2			12000		other	0
2	342	Sound	std	3521238	0	3			0		other	0
2	343	Sound	deviant_rough	3527750	0	3			0		other	0
2	343	Sound	0	3539750	12000	2			12000		other	0
2	344	Sound	deviant_flat	3546670	0	3			0		other	0
2	344	Sound	0	3558670	12000	3			12000		other	0
2	345	Sound	std	3564570	0	3			0		other	0
2	346	Sound	deviant_smile	3571461	0	3			0		other	0
2	346	Sound	0	3583461	12000	3			12000		other	0
2	347	Sound	std	3589870	0	3			0		other	0
2	348	Sound	std	3597471	0	3			0		other	0
2	349	Sound	std	3604090	0	3			0		other	0
2	350	Sound	std	3609871	0	3			0		other	0
2	351	Sound	std	3616140	0	3			0		other	0
2	352	Sound	std	3623899	0	3			0		other	0
2	353	Sound	deviant_flat	3631100	0	3			0		other	0
2	353	Sound	0	3643100	12000	3			12000		other	0
2	354	Sound	std	3649849	0	3			0		other	0
2	355	Sound	std	3656950	0	3			0		other	0
2	356	Sound	std	3664691	0	2			0		other	0
2	357	Sound	deviant_rough	3671900	0	3			0		other	0
2	357	Sound	0	3683900	12000	3			12000		other	0
2	358	Sound	deviant_flat	3690919	0	3			0		other	0
2	358	Sound	0	3702919	12000	3			12000		other	0
2	359	Sound	std	3710660	0	3			0		other	0
2	360	Sound	deviant_smile	3718400	0	2			0		other	0
2	360	Sound	0	3730400	12000	2			12000		other	0
2	361	Sound	std	3737910	0	3			0		other	0
2	362	Sound	deviant_flat	3744300	0	3			0		other	0
2	362	Sound	0	3756300	12000	2			12000		other	0
2	363	Sound	deviant_flat	3762560	0	3			0		other	0
2	363	Sound	0	3774560	12000	2			12000		other	0
2	364	Sound	deviant_smile	3780749	0	3			0		other	0
2	364	Sound	0	3792749	12000	3			12000		other	0
2	365	Sound	std	3799010	0	3			0		other	0
2	366	Sound	deviant_smile	3805480	0	2			0		other	0
2	366	Sound	0	3817480	12000	2			12000		other	0
2	367	Sound	std	3823640	0	3			0		other	0
2	368	Sound	std	3831139	0	2			0		other	0
2	369	Sound	std	3838169	0	2			0		other	0
2	370	Sound	std	3844540	0	3			0		other	0
2	371	Sound	std	3851600	0	3			0		other	0
2	372	Sound	std	3859010	0	3			0		other	0
2	373	Sound	std	3866330	0	3			0		other	0
2	374	Sound	std	3873010	0	3			0		other	0
2	375	Sound	std	3880080	0	3			0		other	0
2	376	Sound	deviant_rough	3886370	0	3			0		other	0
2	376	Sound	0	3898370	12000	3			12000		other	0
2	377	Sound	deviant_flat	3905990	0	3			0		other	0
2	377	Sound	0	3917990	12000	3			12000		other	0
2	378	Sound	std	3924930	0	3			0		other	0
2	379	Sound	deviant_flat	3930890	0	3			0		other	0
2	379	Sound	0	3942890	12000	3			12000		other	0
2	380	Sound	deviant_rough	3950190	0	3			0		other	0
2	380	Sound	0	3962190	12000	3			12000		other	0
2	381	Sound	std	3969220	0	3			0		other	0
2	382	Sound	std	3975860	0	3			0		other	0
2	383	Sound	std	3983521	0	3			0		other	0
2	384	Sound	std	3990080	0	3			0		other	0
2	385	Sound	std	3997149	0	4			0		other	0
2	386	Sound	std	4003220	0	3			0		other	0
2	387	Sound	std	4009180	0	3			0		other	0
2	388	Sound	std	4015211	0	3			0		other	0
2	389	Sound	std	4023009	0	3			0		other	0
2	390	Sound	std	4029350	0	3			0		other	0
2	391	Sound	std	4035519	0	4			0		other	0
2	392	Sound	std	4041461	0	2			0		other	0
2	393	Sound	deviant_rough	4048180	0	3			0		other	0
2	393	Sound	0	4060180	12000	2			12000		other	0
2	394	Sound	std	4066110	0	3			0		other	0
2	395	Sound	std	4073649	0	3			0		other	0
2	396	Sound	std	4081270	0	2			0		other	0
2	397	Sound	deviant_rough	4088010	0	2			0		other	0
2	397	Sound	0	4100010	12000	3			12000		other	0
2	398	Sound	std	4107349	0	3			0		other	0
2	399	Sound	std	4114679	0	4			0		other	0
2	400	Sound	std	4121300	0	3			0		other	0
2	401	Sound	std	4128699	0	2			0		other	0
2	402	Sound	std	4135649	0	2			0		other	0
2	403	Sound	deviant_smile	4142010	0	3			0		other	0
2	403	Sound	0	4154010	12000	2			12000		other	0
2	404	Sound	std	4159710	0	3			0		other	0
2	405	Sound	std	4165830	0	3			0		other	0
2	406	Sound	std	4172870	0	3			0		other	0
2	407	Sound	std	4178760	0	3			0		other	0
2	408	Sound	std	4185369	0	3			0		other	0
2	409	Sound	std	4192929	0	3			0		other	0
2	410	Sound	std	4199879	0	3			0		other	0
2	411	Sound	std	4206039	0	3			0		other	0
2	412	Sound	std	4213599	0	3			0		other	0
2	413	Sound	std	4219319	0	2			0		other	0
2	414	Sound	std	4226949	0	3			0		other	0
2	415	Sound	std	4234239	0	3			0		other	0
2	416	Sound	std	4241690	0	3			0		other	0
2	417	Sound	std	4249090	0	3			0		other	0
2	418	Sound	std	4256550	0	3			0		other	0
2	419	Sound	std	4264010	0	3			0		other	0
2	420	Sound	deviant_flat	4270770	0	3			0		other	0
2	420	Sound	0	4282770	12000	3			12000		other	0
2	421	Sound	std	4289610	0	3			0		other	0
2	422	Sound	std	4297250	0	3			0		other	0
2	423	Sound	std	4304440	0	3			0		other	0
2	424	Sound	std	4311040	0	3			0		other	0
2	425	Sound	std	4317630	0	3			0		other	0
2	426	Sound	std	4323549	0	3			0		other	0
2	427	Sound	deviant_flat	4329629	0	2			0		other	0
2	427	Sound	0	4341629	12000	3			12000		other	0
2	428	Sound	deviant_rough	4349259	0	3			0		other	0
2	428	Sound	0	4361259	12000	3			12000		other	0
2	429	Sound	std	4368129	0	3			0		other	0
2	430	Sound	deviant_flat	4374971	0	3			0		other	0
2	430	Sound	0	4386971	12000	3			12000		other	0
2	431	Sound	std	4393630	0	3			0		other	0
2	432	Sound	std	4400829	0	3			0		other	0
2	433	Sound	std	4407430	0	3			0		other	0
2	434	Sound	deviant_smile	4413319	0	3			0		other	0
2	434	Sound	0	4425319	12000	3			12000		other	0
2	435	Sound	std	4432850	0	3			0		other	0
2	436	Sound	deviant_flat	4439519	0	3			0		other	0
2	436	Sound	0	4451519	12000	3			12000		other	0
2	437	Sound	deviant_flat	4458169	0	2			0		other	0
2	437	Sound	0	4470169	12000	2			12000		other	0
2	438	Sound	deviant_flat	4475999	0	2			0		other	0
