Scenario - Own_name
Logfile written - 09/28/2021 16:19:22

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
1	88	Sound	0	970009	12000	3			12000		other	0
1	89	Sound	std	975979	0	3			0		other	0
1	90	Sound	std	982349	0	3			0		other	0
1	91	Sound	deviant_fall	990139	0	2			0		other	0
1	91	Sound	0	1002139	12000	3			12000		other	0
1	92	Sound	std	1008559	0	3			0		other	0
1	93	Sound	std	1015939	0	3			0		other	0
1	94	Sound	std	1023159	0	3			0		other	0
1	95	Sound	std	1030050	0	3			0		other	0
1	96	Sound	deviant_fall	1035859	0	3			0		other	0
1	96	Sound	0	1047859	12000	3			12000		other	0
1	97	Sound	deviant_rise	1054319	0	3			0		other	0
1	97	Sound	0	1066319	12000	3			12000		other	0
1	98	Sound	std	1072929	0	3			0		other	0
1	99	Sound	std	1079861	0	3			0		other	0
1	100	Sound	deviant_rise	1086859	0	3			0		other	0
1	100	Sound	0	1098859	12000	3			12000		other	0
1	101	Sound	std	1106309	0	3			0		other	0
1	102	Sound	std	1113199	0	4			0		other	0
1	103	Sound	std	1119459	0	3			0		other	0
1	104	Sound	std	1125279	0	3			0		other	0
1	105	Sound	std	1132949	0	3			0		other	0
1	106	Sound	std	1140629	0	3			0		other	0
1	107	Sound	std	1147239	0	3			0		other	0
1	108	Sound	std	1154838	0	2			0		other	0
1	109	Sound	std	1160689	0	2			0		other	0
1	110	Sound	std	1167819	0	2			0		other	0
1	111	Sound	std	1174338	0	3			0		other	0
1	112	Sound	deviant_flat	1181248	0	3			0		other	0
1	112	Sound	0	1193248	12000	3			12000		other	0
1	113	Sound	std	1199949	0	3			0		other	0
1	114	Sound	deviant_rise	1207458	0	3			0		other	0
1	114	Sound	0	1219458	12000	3			12000		other	0
1	115	Sound	std	1226469	0	2			0		other	0
1	116	Sound	std	1232519	0	3			0		other	0
1	117	Sound	std	1238258	0	3			0		other	0
1	118	Sound	deviant_fall	1245421	0	3			0		other	0
1	118	Sound	0	1257421	12000	3			12000		other	0
1	119	Sound	std	1264589	0	3			0		other	0
1	120	Sound	std	1270368	0	3			0		other	0
1	121	Sound	std	1276969	0	3			0		other	0
1	122	Sound	std	1283459	0	2			0		other	0
1	123	Sound	std	1291209	0	3			0		other	0
1	124	Sound	std	1297429	0	3			0		other	0
1	125	Sound	std	1304298	0	3			0		other	0
1	126	Sound	std	1311219	0	3			0		other	0
1	127	Sound	std	1317599	0	3			0		other	0
1	128	Sound	std	1324978	0	3			0		other	0
1	129	Sound	deviant_flat	1331208	0	3			0		other	0
1	129	Sound	0	1343208	12000	3			12000		other	0
1	130	Sound	std	1349059	0	3			0		other	0
1	131	Sound	std	1355349	0	3			0		other	0
1	132	Sound	deviant_rise	1361309	0	3			0		other	0
1	132	Sound	0	1373309	12000	3			12000		other	0
1	133	Sound	std	1379118	0	3			0		other	0
1	134	Sound	std	1385779	0	3			0		other	0
1	135	Sound	deviant_fall	1391630	0	3			0		other	0
1	135	Sound	0	1403630	12000	3			12000		other	0
1	136	Sound	std	1410579	0	3			0		other	0
1	137	Sound	std	1416908	0	3			0		other	0
1	138	Sound	deviant_rise	1424479	0	3			0		other	0
1	138	Sound	0	1436479	12000	3			12000		other	0
1	139	Sound	std	1442399	0	3			0		other	0
1	140	Sound	std	1449848	0	3			0		other	0
1	141	Sound	std	1456079	0	3			0		other	0
1	142	Sound	std	1461939	0	3			0		other	0
1	143	Sound	deviant_flat	1467819	0	3			0		other	0
1	143	Sound	0	1479819	12000	3			12000		other	0
1	144	Sound	std	1486808	0	3			0		other	0
1	145	Sound	std	1494079	0	3			0		other	0
1	146	Sound	std	1500430	0	3			0		other	0
1	147	Sound	std	1507569	0	3			0		other	0
1	148	Sound	std	1513480	0	3			0		other	0
1	149	Sound	std	1519840	0	3			0		other	0
1	150	Sound	std	1526099	0	2			0		other	0
1	151	Sound	deviant_flat	1533088	0	3			0		other	0
1	151	Sound	0	1545088	12000	3			12000		other	0
1	152	Sound	deviant_rise	1552277	0	3			0		other	0
1	152	Sound	0	1564277	12000	3			12000		other	0
1	153	Sound	std	1571639	0	3			0		other	0
1	154	Sound	std	1578929	0	3			0		other	0
1	155	Sound	std	1586389	0	3			0		other	0
1	156	Sound	std	1592868	0	3			0		other	0
1	157	Sound	std	1599948	0	4			0		other	0
1	158	Sound	deviant_fall	1606279	0	3			0		other	0
1	158	Sound	0	1618279	12000	3			12000		other	0
1	159	Sound	std	1624858	0	3			0		other	0
1	160	Sound	std	1630749	0	3			0		other	0
1	161	Sound	std	1637378	0	3			0		other	0
1	162	Sound	std	1643228	0	3			0		other	0
1	163	Sound	std	1650449	0	3			0		other	0
1	164	Sound	std	1658048	0	3			0		other	0
1	165	Sound	deviant_rise	1664418	0	3			0		other	0
1	165	Sound	0	1676418	12000	3			12000		other	0
1	166	Sound	deviant_flat	1683388	0	3			0		other	0
1	166	Sound	0	1695388	12000	3			12000		other	0
1	167	Sound	std	1702846	0	2			0		other	0
1	168	Sound	std	1709888	0	3			0		other	0
1	169	Sound	std	1715750	0	2			0		other	0
1	170	Sound	std	1722048	0	2			0		other	0
1	171	Sound	std	1728938	0	3			0		other	0
1	172	Sound	std	1736639	0	3			0		other	0
1	173	Sound	std	1743528	0	2			0		other	0
1	174	Sound	std	1751178	0	3			0		other	0
1	175	Sound	deviant_rise	1757100	0	2			0		other	0
1	175	Sound	0	1769100	12000	2			12000		other	0
1	176	Sound	std	1775418	0	2			0		other	0
1	177	Sound	std	1782908	0	2			0		other	0
1	178	Sound	std	1788778	0	3			0		other	0
1	179	Sound	std	1795818	0	2			0		other	0
1	180	Sound	std	1803008	0	3			0		other	0
1	181	Sound	deviant_fall	1810208	0	2			0		other	0
1	181	Sound	0	1822208	12000	3			12000		other	0
1	182	Sound	std	1829317	0	3			0		other	0
1	183	Sound	deviant_rise	1835118	0	2			0		other	0
1	183	Sound	0	1847118	12000	3			12000		other	0
1	184	Sound	std	1853558	0	3			0		other	0
1	185	Sound	std	1860258	0	3			0		other	0
1	186	Sound	std	1867728	0	3			0		other	0
1	187	Sound	std	1874937	0	3			0		other	0
1	188	Sound	deviant_fall	1880738	0	3			0		other	0
1	188	Sound	0	1892738	12000	2			12000		other	0
1	189	Sound	std	1898747	0	3			0		other	0
1	190	Sound	deviant_flat	1904707	0	2			0		other	0
1	190	Sound	0	1916707	12000	2			12000		other	0
1	191	Sound	deviant_flat	1923417	0	3			0		other	0
1	191	Sound	0	1935417	12000	2			12000		other	0
1	192	Sound	std	1942318	0	3			0		other	0
1	193	Sound	deviant_flat	1948141	0	2			0		other	0
1	193	Sound	0	1960141	12000	3			12000		other	0
1	194	Sound	std	1966587	0	3			0		other	0
1	195	Sound	std	1972668	0	3			0		other	0
1	196	Sound	std	1979017	0	2			0		other	0
1	197	Sound	std	1984978	0	3			0		other	0
1	198	Sound	std	1992217	0	2			0		other	0
1	199	Sound	std	1999517	0	3			0		other	0
1	200	Sound	std	2006687	0	9			0		other	0
1	201	Sound	std	2012877	0	3			0		other	0
1	202	Sound	std	2018758	0	2			0		other	0
1	203	Sound	std	2026047	0	3			0		other	0
1	204	Sound	deviant_rise	2032098	0	2			0		other	0
1	204	Sound	0	2044098	12000	3			12000		other	0
1	205	Sound	std	2051678	0	3			0		other	0
1	206	Sound	std	2057948	0	2			0		other	0
1	207	Sound	std	2064408	0	3			0		other	0
1	208	Sound	std	2071527	0	3			0		other	0
1	209	Sound	deviant_rise	2077357	0	3			0		other	0
1	209	Sound	0	2089357	12000	2			12000		other	0
1	210	Sound	std	2095958	0	2			0		other	0
1	211	Sound	std	2102657	0	3			0		other	0
1	212	Sound	std	2109408	0	2			0		other	0
1	213	Sound	std	2115427	0	3			0		other	0
1	214	Sound	deviant_flat	2121368	0	2			0		other	0
1	214	Sound	0	2133368	12000	3			12000		other	0
1	215	Sound	std	2139588	0	3			0		other	0
1	216	Sound	std	2146368	0	2			0		other	0
1	217	Sound	deviant_rise	2153828	0	3			0		other	0
1	217	Sound	0	2165828	12000	2			12000		other	0
1	218	Sound	std	2172848	0	2			0		other	0
1	219	Sound	std	2180068	0	3			0		other	0
1	220	Sound	std	2186678	0	3			0		other	0
1	221	Sound	std	2193556	0	2			0		other	0
1	222	Sound	std	2199417	0	3			0		other	0
1	223	Sound	std	2206588	0	3			0		other	0
1	224	Sound	std	2213578	0	3			0		other	0
1	225	Sound	deviant_fall	2221328	0	2			0		other	0
1	225	Sound	0	2233328	12000	3			12000		other	0
1	226	Sound	deviant_fall	2239917	0	3			0		other	0
1	226	Sound	0	2251917	12000	2			12000		other	0
1	227	Sound	deviant_rise	2258667	0	3			0		other	0
1	227	Sound	0	2270667	12000	2			12000		other	0
1	228	Sound	std	2277148	0	2			0		other	0
1	229	Sound	std	2284277	0	2			0		other	0
1	230	Sound	std	2290707	0	2			0		other	0
1	231	Sound	std	2296799	0	2			0		other	0
1	232	Sound	std	2303447	0	3			0		other	0
1	233	Sound	std	2309417	0	2			0		other	0
1	234	Sound	std	2317118	0	2			0		other	0
1	235	Sound	std	2323258	0	3			0		other	0
1	236	Sound	std	2329488	0	3			0		other	0
1	237	Sound	std	2336766	0	3			0		other	0
1	238	Sound	deviant_fall	2342537	0	2			0		other	0
1	238	Sound	0	2354537	12000	3			12000		other	0
1	239	Sound	std	2361677	0	2			0		other	0
1	240	Sound	std	2368518	0	3			0		other	0
1	241	Sound	deviant_flat	2376168	0	3			0		other	0
1	241	Sound	0	2388168	12000	2			12000		other	0
1	242	Sound	std	2395658	0	3			0		other	0
1	243	Sound	std	2403207	0	4			0		other	0
1	244	Sound	std	2409018	0	3			0		other	0
1	245	Sound	deviant_fall	2415357	0	3			0		other	0
1	245	Sound	0	2427357	12000	2			12000		other	0
1	246	Sound	std	2434329	0	3			0		other	0
1	247	Sound	std	2441098	0	3			0		other	0
1	248	Sound	deviant_rise	2448227	0	3			0		other	0
1	248	Sound	0	2460227	12000	2			12000		other	0
1	249	Sound	std	2466127	0	2			0		other	0
1	250	Sound	std	2472728	0	3			0		other	0
1	251	Sound	std	2479007	0	3			0		other	0
1	252	Sound	std	2485688	0	2			0		other	0
1	253	Sound	std	2492078	0	3			0		other	0
1	254	Sound	std	2499837	0	2			0		other	0
1	255	Sound	deviant_flat	2505588	0	2			0		other	0
1	255	Sound	0	2517588	12000	3			12000		other	0
1	256	Sound	std	2524117	0	3			0		other	0
1	257	Sound	std	2531188	0	3			0		other	0
1	258	Sound	std	2537797	0	3			0		other	0
1	259	Sound	deviant_rise	2545077	0	3			0		other	0
1	259	Sound	0	2557077	12000	2			12000		other	0
1	260	Sound	deviant_fall	2564026	0	3			0		other	0
1	260	Sound	0	2576026	12000	3			12000		other	0
1	261	Sound	std	2581887	0	3			0		other	0
1	262	Sound	deviant_flat	2588847	0	3			0		other	0
1	262	Sound	0	2600847	12000	3			12000		other	0
1	263	Sound	std	2607487	0	3			0		other	0
1	264	Sound	std	2614418	0	3			0		other	0
1	265	Sound	std	2620487	0	3			0		other	0
1	266	Sound	std	2627287	0	3			0		other	0
1	267	Sound	deviant_rise	2634547	0	2			0		other	0
1	267	Sound	0	2646547	12000	3			12000		other	0
1	268	Sound	std	2653787	0	3			0		other	0
1	269	Sound	std	2659617	0	3			0		other	0
1	270	Sound	std	2666076	0	3			0		other	0
1	271	Sound	deviant_rise	2673436	0	3			0		other	0
1	271	Sound	0	2685436	12000	3			12000		other	0
1	272	Sound	std	2692736	0	2			0		other	0
1	273	Sound	std	2698758	0	3			0		other	0
1	274	Sound	deviant_fall	2705767	0	3			0		other	0
1	274	Sound	0	2717767	12000	3			12000		other	0
1	275	Sound	deviant_rise	2724137	0	3			0		other	0
1	275	Sound	0	2736137	12000	3			12000		other	0
1	276	Sound	std	2742347	0	3			0		other	0
1	277	Sound	deviant_rise	2748197	0	2			0		other	0
1	277	Sound	0	2760197	12000	3			12000		other	0
1	278	Sound	std	2766237	0	3			0		other	0
1	279	Sound	deviant_fall	2772327	0	2			0		other	0
1	279	Sound	0	2784327	12000	3			12000		other	0
1	280	Sound	std	2791967	0	2			0		other	0
1	281	Sound	std	2798257	0	3			0		other	0
1	282	Sound	std	2804256	0	2			0		other	0
1	283	Sound	std	2811437	0	2			0		other	0
1	284	Sound	deviant_fall	2819008	0	2			0		other	0
1	284	Sound	0	2831008	12000	3			12000		other	0
1	285	Sound	std	2836896	0	2			0		other	0
1	286	Sound	deviant_rise	2842877	0	3			0		other	0
1	286	Sound	0	2854877	12000	3			12000		other	0
1	287	Sound	deviant_flat	2860636	0	3			0		other	0
1	287	Sound	0	2872636	12000	2			12000		other	0
1	288	Sound	std	2878868	0	2			0		other	0
1	289	Sound	deviant_fall	2884956	0	3			0		other	0
1	289	Sound	0	2896956	12000	2			12000		other	0
1	290	Sound	std	2904607	0	3			0		other	0
1	291	Sound	deviant_rise	2912246	0	2			0		other	0
1	291	Sound	0	2924246	12000	3			12000		other	0
1	292	Sound	deviant_flat	2931526	0	3			0		other	0
1	292	Sound	0	2943526	12000	3			12000		other	0
1	293	Sound	std	2949537	0	2			0		other	0
1	294	Sound	std	2956886	0	3			0		other	0
1	295	Sound	std	2964357	0	3			0		other	0
1	296	Sound	std	2971817	0	3			0		other	0
1	297	Sound	std	2978676	0	3			0		other	0
1	298	Sound	std	2984607	0	3			0		other	0
1	299	Sound	std	2991546	0	3			0		other	0
1	300	Sound	std	2997757	0	3			0		other	0
1	301	Sound	std	3003558	0	3			0		other	0
1	302	Sound	std	3010277	0	3			0		other	0
1	303	Sound	std	3017247	0	3			0		other	0
1	304	Sound	std	3024986	0	3			0		other	0
1	305	Sound	std	3030877	0	3			0		other	0
1	306	Sound	deviant_rise	3038547	0	3			0		other	0
1	306	Sound	0	3050547	12000	3			12000		other	0
1	307	Sound	std	3058277	0	3			0		other	0
1	308	Sound	std	3065477	0	3			0		other	0
1	309	Sound	std	3071417	0	3			0		other	0
1	310	Sound	std	3077727	0	3			0		other	0
1	311	Sound	std	3085267	0	3			0		other	0
1	312	Sound	std	3092477	0	3			0		other	0
1	313	Sound	deviant_fall	3098947	0	2			0		other	0
1	313	Sound	0	3110947	12000	3			12000		other	0
1	314	Sound	deviant_fall	3118367	0	7			0		other	0
1	314	Sound	0	3130367	12000	2			12000		other	0
1	315	Sound	deviant_rise	3138076	0	3			0		other	0
1	315	Sound	0	3150076	12000	2			12000		other	0
1	316	Sound	std	3156536	0	2			0		other	0
1	317	Sound	deviant_fall	3163377	0	3			0		other	0
1	317	Sound	0	3175377	12000	3			12000		other	0
1	318	Sound	std	3183046	0	3			0		other	0
1	319	Sound	std	3190487	0	3			0		other	0
1	320	Sound	std	3197826	0	3			0		other	0
1	321	Sound	std	3203947	0	3			0		other	0
1	322	Sound	std	3211016	0	3			0		other	0
1	323	Sound	std	3218726	0	3			0		other	0
1	324	Sound	std	3225716	0	2			0		other	0
1	325	Sound	std	3231796	0	2			0		other	0
1	326	Sound	std	3238096	0	3			0		other	0
1	327	Sound	std	3245095	0	3			0		other	0
1	328	Sound	std	3251227	0	3			0		other	0
1	329	Sound	std	3257316	0	3			0		other	0
1	330	Sound	std	3264255	0	2			0		other	0
1	331	Sound	std	3270686	0	6			0		other	0
1	332	Sound	std	3277048	0	3			0		other	0
1	333	Sound	std	3283116	0	3			0		other	0
1	334	Sound	std	3290067	0	3			0		other	0
1	335	Sound	deviant_rise	3297477	0	3			0		other	0
1	335	Sound	0	3309477	12000	2			12000		other	0
1	336	Sound	std	3315406	0	3			0		other	0
1	337	Sound	std	3322107	0	3			0		other	0
1	338	Sound	deviant_flat	3328126	0	3			0		other	0
1	338	Sound	0	3340126	12000	3			12000		other	0
1	339	Sound	std	3346816	0	2			0		other	0
1	340	Sound	std	3353376	0	3			0		other	0
1	341	Sound	std	3360827	0	3			0		other	0
1	342	Sound	std	3368336	0	2			0		other	0
1	343	Sound	std	3374736	0	3			0		other	0
1	344	Sound	std	3380558	0	3			0		other	0
1	345	Sound	std	3386446	0	3			0		other	0
1	346	Sound	std	3392756	0	3			0		other	0
1	347	Sound	std	3400237	0	3			0		other	0
1	348	Sound	std	3407347	0	3			0		other	0
1	349	Sound	std	3414097	0	3			0		other	0
1	350	Sound	std	3421016	0	3			0		other	0
1	351	Sound	std	3428237	0	3			0		other	0
1	352	Sound	std	3434275	0	2			0		other	0
1	353	Sound	std	3441147	0	2			0		other	0
1	354	Sound	std	3447166	0	3			0		other	0
1	355	Sound	deviant_fall	3454407	0	3			0		other	0
1	355	Sound	0	3466407	12000	3			12000		other	0
1	356	Sound	std	3473836	0	3			0		other	0
1	357	Sound	std	3480426	0	2			0		other	0
1	358	Sound	std	3486566	0	3			0		other	0
1	359	Sound	deviant_flat	3493657	0	3			0		other	0
1	359	Sound	0	3505657	12000	2			12000		other	0
1	360	Sound	std	3512396	0	3			0		other	0
1	361	Sound	std	3519196	0	3			0		other	0
1	362	Sound	std	3525005	0	3			0		other	0
1	363	Sound	deviant_rise	3532376	0	3			0		other	0
1	363	Sound	0	3544376	12000	3			12000		other	0
1	364	Sound	std	3552067	0	3			0		other	0
1	365	Sound	std	3558376	0	3			0		other	0
1	366	Sound	deviant_fall	3565176	0	3			0		other	0
1	366	Sound	0	3577176	12000	3			12000		other	0
1	367	Sound	std	3584756	0	3			0		other	0
1	368	Sound	std	3592337	0	2			0		other	0
1	369	Sound	deviant_rise	3598956	0	3			0		other	0
1	369	Sound	0	3610956	12000	2			12000		other	0
1	370	Sound	deviant_fall	3617435	0	2			0		other	0
1	370	Sound	0	3629435	12000	3			12000		other	0
1	371	Sound	std	3637056	0	3			0		other	0
1	372	Sound	deviant_fall	3644426	0	3			0		other	0
1	372	Sound	0	3656426	12000	3			12000		other	0
1	373	Sound	deviant_rise	3663396	0	3			0		other	0
1	373	Sound	0	3675396	12000	3			12000		other	0
1	374	Sound	deviant_fall	3682566	0	3			0		other	0
1	374	Sound	0	3694566	12000	3			12000		other	0
1	375	Sound	std	3700855	0	2			0		other	0
1	376	Sound	std	3706796	0	3			0		other	0
1	377	Sound	std	3713266	0	3			0		other	0
1	378	Sound	deviant_flat	3719456	0	3			0		other	0
1	378	Sound	0	3731456	12000	3			12000		other	0
1	379	Sound	std	3739095	0	3			0		other	0
1	380	Sound	std	3746806	0	3			0		other	0
1	381	Sound	std	3754276	0	3			0		other	0
1	382	Sound	std	3761895	0	3			0		other	0
1	383	Sound	deviant_flat	3767986	0	3			0		other	0
1	383	Sound	0	3779986	12000	3			12000		other	0
1	384	Sound	deviant_flat	3785946	0	2			0		other	0
1	384	Sound	0	3797946	12000	2			12000		other	0
1	385	Sound	std	3804075	0	2			0		other	0
1	386	Sound	std	3811075	0	2			0		other	0
1	387	Sound	std	3817215	0	3			0		other	0
1	388	Sound	std	3823385	0	3			0		other	0
1	389	Sound	deviant_fall	3830916	0	3			0		other	0
1	389	Sound	0	3842916	12000	3			12000		other	0
1	390	Sound	std	3849515	0	3			0		other	0
1	391	Sound	std	3855416	0	3			0		other	0
1	392	Sound	deviant_flat	3861605	0	2			0		other	0
1	392	Sound	0	3873605	12000	2			12000		other	0
1	393	Sound	deviant_fall	3880736	0	2			0		other	0
1	393	Sound	0	3892736	12000	2			12000		other	0
1	394	Sound	std	3899126	0	2			0		other	0
1	395	Sound	std	3904926	0	2			0		other	0
1	396	Sound	std	3911165	0	3			0		other	0
1	397	Sound	std	3917756	0	3			0		other	0
1	398	Sound	std	3924336	0	3			0		other	0
1	399	Sound	std	3930696	0	2			0		other	0
1	400	Sound	deviant_rise	3938236	0	3			0		other	0
1	400	Sound	0	3950236	12000	3			12000		other	0
1	401	Sound	deviant_fall	3956265	0	2			0		other	0
1	401	Sound	0	3968265	12000	3			12000		other	0
1	402	Sound	std	3975985	0	2			0		other	0
1	403	Sound	std	3983706	0	3			0		other	0
1	404	Sound	std	3991405	0	2			0		other	0
1	405	Sound	deviant_rise	3998945	0	2			0		other	0
1	405	Sound	0	4010945	12000	2			12000		other	0
1	406	Sound	std	4017555	0	3			0		other	0
1	407	Sound	std	4025155	0	3			0		other	0
1	408	Sound	std	4032745	0	3			0		other	0
1	409	Sound	std	4039375	0	3			0		other	0
1	410	Sound	deviant_rise	4046685	0	3			0		other	0
1	410	Sound	0	4058685	12000	3			12000		other	0
1	411	Sound	std	4065395	0	2			0		other	0
1	412	Sound	std	4071465	0	3			0		other	0
1	413	Sound	deviant_flat	4078535	0	2			0		other	0
1	413	Sound	0	4090535	12000	3			12000		other	0
1	414	Sound	deviant_fall	4097575	0	2			0		other	0
1	414	Sound	0	4109575	12000	3			12000		other	0
1	415	Sound	std	4115535	0	2			0		other	0
1	416	Sound	std	4122445	0	2			0		other	0
1	417	Sound	std	4128965	0	3			0		other	0
1	418	Sound	std	4134936	0	3			0		other	0
1	419	Sound	std	4142594	0	3			0		other	0
1	420	Sound	deviant_flat	4149495	0	3			0		other	0
1	420	Sound	0	4161495	12000	2			12000		other	0
1	421	Sound	std	4167977	0	3			0		other	0
1	422	Sound	std	4174905	0	3			0		other	0
1	423	Sound	std	4182215	0	2			0		other	0
1	424	Sound	std	4189016	0	3			0		other	0
1	425	Sound	std	4195586	0	3			0		other	0
1	426	Sound	deviant_fall	4202495	0	3			0		other	0
1	426	Sound	0	4214495	12000	3			12000		other	0
1	427	Sound	deviant_flat	4222196	0	3			0		other	0
1	427	Sound	0	4234196	12000	2			12000		other	0
1	428	Sound	std	4240055	0	3			0		other	0
1	429	Sound	std	4247815	0	2			0		other	0
1	430	Sound	std	4255175	0	3			0		other	0
1	431	Sound	deviant_rise	4262295	0	4			0		other	0
1	431	Sound	0	4274295	12000	3			12000		other	0
1	432	Sound	std	4280185	0	3			0		other	0
1	433	Sound	std	4287015	0	3			0		other	0
1	434	Sound	deviant_fall	4294106	0	3			0		other	0
1	434	Sound	0	4306106	12000	3			12000		other	0
1	435	Sound	std	4313095	0	3			0		other	0
1	436	Sound	std	4320025	0	3			0		other	0
1	437	Sound	deviant_fall	4327235	0	3			0		other	0
1	437	Sound	0	4339235	12000	2			12000		other	0
1	438	Sound	std	4346765	0	3			0		other	0
1	439	Sound	std	4353006	0	2			0		other	0
1	440	Sound	std	4359164	0	3			0		other	0
